FOD_ID,STAT_CAUSE_DESCR,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,distance,air_temperature,relative_humidity,wind_speed,precipitation,AQI_AGGREGATE,month
300209459,Railroad,0.1,0,35.193486,-115.503206,CA,5.745,9.165,39.0,0.9,82.042,0.0,1
300209461,Missing/Undefined,0.1,0,35.41244,-115.76219,CA,4.56,27.2,28.0,2.1,,0.0,1
300209462,Lightning,0.1,0,35.010936,-115.652256,CA,2.07,23.33,,,,0.0,1
300209463,Lightning,0.1,0,35.00942,-115.38844,CA,7.97,17.78,76.0,5.37,87.122,0.0,1
300209464,Lightning,0.1,0,35.0161,-115.3847,CA,7.55,17.78,76.0,5.37,87.122,0.0,1
300209466,Missing/Undefined,0.3,0,35.39567,-115.81725,CA,7.53,18.4,30.0,3.09,,0.0,1
300209467,Missing/Undefined,18.7,0,34.96036,-114.65953,CA,4.34,21.8,47.85,1.0,,0.0,1
300209468,Missing/Undefined,0.1,0,35.3889,-115.8444,CA,9.02,18.3,57.0,2.23,,0.0,1
300209469,Lightning,0.1,0,35.1783,-115.3578,CA,4.86,18.33,52.0,1.34,163.322,0.0,1
300209470,Lightning,0.1,0,35.1728,-115.4117,CA,3.43,18.33,52.0,1.34,163.322,0.0,1
300209474,Missing/Undefined,0.1,0,34.71728,-115.73536,CA,6.47,13.83,23.0,1.61,,0.0,1
300209478,Miscellaneous,0.1,0,41.5322,-124.0108,CA,2.22,,,,1330.96,0.0,1
300209479,Equipment Use,0.3,0,41.2006,-123.7686,CA,8.035,14.445,83.0,0.45,1291.336,0.0,1
300209481,Equipment Use,0.5,0,41.5322,-124.0108,CA,3.37,14.21,61.0,0.3,1605.28,0.0,1
300209482,Children,0.1,0,41.1989,-124.0108,CA,5.64,13.6233333333333,88.0,0.225,1282.7,0.0,1
300209483,Equipment Use,2.0,0,41.3011,-123.9872,CA,5.49333333333333,13.4966666666667,85.0,1.345,1285.32466666667,0.0,1
300209484,Arson,0.1,0,41.5322,-124.0108,CA,3.37,12.11,97.7,0.3,1628.648,0.0,1
300209485,Miscellaneous,1.7,0,41.2025,-122.2878,CA,5.4925,12.6075,78.16,0.0933333333333333,905.256,0.0,1
300209486,Equipment Use,0.4,0,41.2894,-123.7303,CA,6.6,9.44,98.0,0.45,1336.04,0.0,1
300209487,Equipment Use,1.0,0,41.3175,-123.6953,CA,8.64,13.33,90.0,0.45,1291.59,0.0,1
300209488,Equipment Use,0.2,0,41.5322,-124.0108,CA,3.37,12.21,93.8,0.3,1621.536,0.0,1
300209489,Miscellaneous,0.1,0,41.1944,-123.7672,CA,8.16,0.0,62.5,4.245,181.737,0.0,1
300209490,Miscellaneous,0.1,0,41.2767,-123.9833,CA,5.21333333333333,12.16,97.5,0.675,1285.32466666667,0.0,1
300209491,Miscellaneous,1.0,0,41.2797,-123.7781,CA,4.18,11.11,92.0,0.9,1295.146,0.0,1
300209492,Arson,0.1,0,41.601153,-122.975014,CA,2.14,12.22,75.0,0.9,26.416,0.0,1
300209493,Arson,1.0,0,41.2767,-123.8839,CA,7.4175,3.9225,87.3333333333333,3.43,1075.436,0.0,1
300209494,Children,0.1,0,41.5322,-124.0108,CA,3.37,11.31,95.0,0.1,1621.536,0.0,1
300209495,Miscellaneous,0.1,0,41.5053,-123.8575,CA,6.27,,,,1609.344,0.0,1
300209496,Debris Burning,0.1,0,41.5425,-120.453811,CA,7.62333333333333,5.91,70.235,0.745,703.58,0.0,1
300209497,Miscellaneous,0.3,0,41.0856,-123.7047,CA,5.17333333333333,7.775,91.0,0.225,500.888,0.0,1
300209498,Campfire,0.1,0,41.5322,-124.0108,CA,3.37,12.11,97.7,0.3,1628.648,0.0,1
300209499,Miscellaneous,0.1,0,41.1975,-123.8575,CA,5.595,13.055,86.0,1.12,1295.273,0.0,1
300209500,Miscellaneous,0.1,0,41.8575,-120.1517,CA,5.275,10.74,28.0,2.68,937.26,0.0,1
300209501,Equipment Use,0.1,0,41.1975,-123.7264,CA,9.33,13.33,86.0,0.9,1295.146,0.0,1
300209502,Miscellaneous,0.1,0,41.5322,-124.0108,CA,3.37,15.91,87.3,0.1,1628.648,0.0,1
300209503,Equipment Use,2.5,0,41.2683,-123.8528,CA,5.45,10.275,80.0,1.12,1291.336,0.0,1
300209504,Miscellaneous,0.2,0,41.5322,-124.0108,CA,3.37,12.21,93.8,0.3,1621.536,0.0,1
300209505,Miscellaneous,0.3,0,41.5322,-124.0108,CA,3.37,12.81,94.8,0.0,1628.648,0.0,1
300209506,Miscellaneous,0.1,0,41.2047,-123.7497,CA,9.37,21.67,47.0,2.23,1291.082,0.0,1
300209507,Miscellaneous,3.0,0,41.860708,-120.152058,CA,5.055,14.035,57.0,2.68,881.38,0.0,1
300209508,Miscellaneous,0.2,0,41.2458,-123.7742,CA,5.28,13.33,94.0,0.45,1291.59,0.0,1
300209509,Miscellaneous,5.0,0,41.1972,-124.0367,CA,5.67,9.97666666666667,88.5,1.565,1282.446,0.0,1
300209510,Debris Burning,0.1,0,41.2244,-123.7358,CA,7.77,10.0,98.0,0.45,1286.51,0.0,1
300209511,Equipment Use,0.7,0,41.5322,-124.0108,CA,3.37,10.31,95.2,0.2,0.0,0.0,1
300209512,Miscellaneous,0.1,0,41.5322,-124.0108,CA,3.37,12.21,93.8,0.3,1621.536,0.0,1
300209513,Miscellaneous,0.2,0,41.5322,-124.0108,CA,3.37,14.21,61.0,0.3,1605.28,0.0,1
300209514,Equipment Use,0.1,0,41.7606,-123.9928,CA,7.82333333333333,10.0033333333333,82.0,0.746666666666667,2229.358,0.0,1
300209515,Miscellaneous,0.2,0,41.5322,-124.0108,CA,3.37,12.81,94.8,0.0,1628.648,0.0,1
300209516,Debris Burning,1.7,0,41.1928,-123.2539,CA,8.075,7.5,52.5,1.345,45.847,0.0,1
300209517,Equipment Use,0.1,0,41.2675,-123.7581,CA,5.39,12.22,98.0,0.45,1295.146,0.0,1
300209518,Miscellaneous,1.0,0,41.5322,-124.0108,CA,3.37,11.51,96.4,0.2,1657.096,0.0,1
300209519,Children,0.3,0,41.5322,-124.0108,CA,3.37,12.31,94.9,0.1,1628.648,0.0,1
300209520,Debris Burning,0.2,0,41.2817,-123.7697,CA,4.59,13.33,86.0,0.9,1295.146,0.0,1
300209521,Equipment Use,0.1,0,41.3175,-123.775,CA,4.69,13.33,90.0,0.45,1291.59,0.0,1
300209522,Equipment Use,0.1,0,41.5322,-124.0108,CA,3.37,12.21,93.8,0.3,1621.536,0.0,1
300209523,Equipment Use,0.2,0,41.1883,-123.9906,CA,6.9525,7.935,79.3333333333333,2.08666666666667,1274.191,0.0,1
300209524,Equipment Use,0.1,0,41.5322,-124.0108,CA,3.37,12.81,94.8,0.0,1628.648,0.0,1
300209525,Miscellaneous,2.1,0,41.5322,-124.0108,CA,3.37,12.21,93.8,0.3,1621.536,0.0,1
300209526,Equipment Use,0.3,0,41.2711,-123.8575,CA,5.405,11.665,87.5,1.79,1295.273,0.0,1
300209527,Miscellaneous,0.2,0,41.5322,-124.0108,CA,3.37,14.21,61.0,0.3,1605.28,0.0,1
300209528,Debris Burning,0.3,0,41.5208,-123.8575,CA,6.29,,,,1609.344,0.0,1
300209529,Miscellaneous,0.1,0,41.2072,-123.9919,CA,6.5025,13.8125,83.3333333333333,2.38333333333333,1288.542,0.0,1
300209530,Equipment Use,0.2,0,41.2006,-123.7161,CA,9.59,13.33,90.0,0.45,1291.59,0.0,1
300209531,Equipment Use,0.1,0,41.5322,-124.0108,CA,3.37,12.21,93.8,0.3,1621.536,0.0,1
300209534,Miscellaneous,0.1,0,41.5117,-123.9936,CA,3.395,13.21,94.4,0.1,1621.536,0.0,1
300209536,Equipment Use,0.1,0,41.23,-123.7786,CA,7.505,12.22,93.0,1.34,1295.146,0.0,1
300209537,Debris Burning,0.1,0,41.2244,-123.7786,CA,7.515,8.055,99.0,1.12,1284.224,0.0,1
300209538,Equipment Use,1.5,0,41.1975,-123.7183,CA,9.64,10.56,89.0,0.9,1295.146,0.0,1
300209539,Equipment Use,0.1,0,41.860906,-120.1521,CA,5.04,9.97,48.0,1.34,866.14,0.0,1
300209540,Fireworks,3.0,0,40.440381,-120.658178,CA,4.46333333333333,15.0366666666667,58.5733333333333,0.6,0.254,0.0,1
300209546,Miscellaneous,212.0,0,40.5033,-122.3961,CA,5.268,25.81,19.86,2.53666666666667,590.042,57.2272727272727,1
300209549,Lightning,15.0,0,39.698617,-123.586667,CA,5.42,16.11,47.0,0.0,4.318,0.0,1
300209562,Lightning,146.0,0,40.105883,-124.07205,CA,9.47,10.56,,,1562.608,0.0,1
300209563,Miscellaneous,128.0,0,40.7253,-122.9661,CA,4.605,13.0325,51.5,0.695,20.828,0.0,1
300209566,Equipment Use,35.0,0,40.6956,-122.9289,CA,4.7925,10.495,39.0,0.555,20.828,0.0,1
300209568,Debris Burning,5.0,0,39.9711,-120.0164,CA,7.32,18.33,39.0,1.79,207.01,0.0,1
300209569,Missing/Undefined,0.3,0,41.860803,-120.146219,CA,5.135,5.59,60.0,2.23,990.6,0.0,1
300209572,Missing/Undefined,0.1,0,40.0178,-120.1178,CA,6.125,10.75,43.5,0.35,221.488,0.0,1
300209573,Missing/Undefined,0.5,0,41.5333,-120.1833,CA,5.64,9.83333333333333,23.57,7.815,293.200666666667,0.0,1
300209574,Miscellaneous,0.8,0,40.6775,-122.4117,CA,5.22333333333333,15.89,,,969.941333333333,41.875,1
300209575,Missing/Undefined,4.0,0,40.5381,-120.4547,CA,6.01,3.33,68.0,1.34,231.14,0.0,1
300209576,Missing/Undefined,0.1,0,40.0647,-120.115,CA,5.305,5.12,33.5,0.675,90.17,0.0,1
300209579,Lightning,8.1,0,40.87903,-120.97606,CA,9.56,8.33,100.0,0.45,168.91,0.0,1
300209583,Lightning,0.2,0,40.7164,-122.6972,CA,5.025,13.5875,88.0,0.0,852.424,0.0,1
300209584,Missing/Undefined,0.1,0,40.0825,-120.1567,CA,5.7,12.645,24.0,1.945,166.116,0.0,1
300209587,Lightning,0.1,0,40.9158,-120.3797,CA,9.8,12.22,91.0,0.9,2.032,0.0,1
300209588,Campfire,0.1,0,36.02614,-118.79881,CA,8.285,12.56,57.0,1.79,48.133,0.0,1
300209608,Lightning,0.1,0,37.78212,-119.84327,CA,6.31,10.3333333333333,35.0,3.23666666666667,219.075,34.4285714285714,1
300209609,Campfire,0.1,0,37.73947,-119.57273,CA,3.12,5.40666666666667,71.0,0.985,247.565333333333,19.875,1
300209610,Lightning,0.1,0,37.72518,-119.76797,CA,3.498,5.578,64.8,1.35,169.079333333333,33.875,1
300209611,Campfire,0.1,0,37.74825,-119.57767,CA,3.37,8.29666666666667,38.0,0.74,284.226,44.7692307692308,1
300209612,Campfire,0.1,0,37.67827,-119.79142,CA,4.666,10.168,71.6,1.66666666666667,216.831333333333,42.25,1
300209614,Campfire,0.1,0,37.67297,-119.79457,CA,4.956,13.564,42.4,1.93333333333333,216.831333333333,41.9375,1
300209621,Lightning,0.1,0,37.8797,-119.36355,CA,4.94666666666667,-0.37,78.5,3.53,433.705,0.0,1
300209622,Campfire,0.1,0,37.83,-119.49168,CA,7.74,13.695,49.0,1.34,480.441,0.0,1
300209624,Lightning,0.1,0,37.76297,-119.62938,CA,4.10333333333333,12.9966666666667,54.0,2.22,480.441,48.734693877551,1
300209625,Lightning,0.1,0,37.79952,-119.675,CA,5.48333333333333,9.01,63.0,1.025,318.897,48.936170212766,1
300209626,Lightning,0.1,0,37.74497,-119.80548,CA,3.134,12.388,52.4,2.77666666666667,217.593333333333,44.9375,1
300209628,Lightning,0.1,0,37.84195,-119.63105,CA,5.68333333333333,9.39,77.0,1.12,409.27866666666705,50.6769230769231,1
300209629,Miscellaneous,0.1,0,37.72397,-119.64398,CA,3.87666666666667,17.31,39.5,3.895,498.856,42.3333333333333,1
300209630,Lightning,0.1,0,37.92383,-119.46455,CA,7.15,1.67,,,44.45,0.0,1
300209632,Equipment Use,0.2,0,37.63882,-119.69328,CA,6.57,14.6875,50.5,2.5075,146.388666666667,44.5882352941176,1
300209644,Campfire,0.1,0,37.75748,-119.38968,CA,8.86,10.39,35.0,0.45,312.42,0.0,1
300209647,Lightning,111.0,0,40.6622,-120.2036,CA,7.6,15.0,27.0,1.34,248.666,0.0,1
300209648,Lightning,1.0,0,40.6994,-120.1581,CA,8.59,15.0,27.0,1.34,248.666,0.0,1
300209649,Lightning,0.1,0,40.46,-120.4153,CA,9.52,20.0,38.0,0.45,0.0,0.0,1
300209651,Lightning,0.1,0,41.2164,-120.6306,CA,8.49,8.5,,,558.8,0.0,1
300209654,Missing/Undefined,18.0,0,40.5928,-122.4392,CA,2.6075,21.0833333333333,59.0,1.13,703.072,60.0,1
300209655,Lightning,0.1,0,40.7075,-120.3536,CA,5.635,9.72,94.5,0.45,14.859,0.0,1
300209658,Lightning,0.1,0,40.7036,-120.3458,CA,5.66,9.72,94.5,0.45,14.859,0.0,1
300209659,Missing/Undefined,7.2,0,41.574214,-120.053406,CA,6.325,11.555,50.06,2.16,122.047,0.0,1
300209662,Lightning,0.1,0,40.755,-120.29,CA,2.15,12.22,92.0,0.45,42.418,0.0,1
300209664,Lightning,0.2,0,40.0647,-120.1558,CA,5.31,17.78,49.0,16.24,196.088,0.0,1
300209665,Lightning,77.6,0,40.8558,-121.105,CA,9.86,5.56,66.0,0.0,62.23,0.0,1
300209666,Lightning,0.1,0,40.9961,-120.2158,CA,7.5,13.89,59.0,0.45,42.926,0.0,1
300209669,Equipment Use,0.1,0,33.933781,-116.818767,CA,3.49,21.444,28.75,3.0175,236.304666666667,138.625,1
300209670,Equipment Use,6.6,0,36.4931,-121.1486,CA,1.43,5.035,86.5,2.1,219.202,46.1111111111111,1
300209674,Campfire,3.5,0,37.9053,-122.7092,CA,7.39333333333333,9.07666666666667,82.3333333333333,3.8766666666666705,788.246666666667,0.0,1
300209686,Powerline,0.1,0,38.1475,-122.92,CA,5.71333333333333,11.82,98.9333333333333,2.73,5.08,0.0,1
300209689,Equipment Use,1.2,0,39.793808,-123.245814,CA,7.7225,14.7225,94.6666666666667,0.15,331.639333333333,0.0,1
300209690,Equipment Use,6.0,0,39.793808,-123.245814,CA,7.7225,1.255,89.6666666666667,0.6,754.634,0.0,1
300209691,Equipment Use,1.0,0,39.793808,-123.245814,CA,7.7225,10.6975,72.3333333333333,1.04333333333333,838.030666666667,0.0,1
300209692,Arson,0.1,0,39.793808,-123.245814,CA,7.7225,11.67,72.6666666666667,1.04333333333333,838.030666666667,0.0,1
300209693,Debris Burning,1.5,0,39.793808,-123.245814,CA,7.7225,11.39,77.6666666666667,0.746666666666667,837.522666666667,0.0,1
300209695,Debris Burning,0.3,0,39.8186,-123.2758,CA,5.78,4.46,93.0,0.0,,0.0,1
300209696,Debris Burning,0.5,0,39.7933,-123.2728,CA,6.735,10.005,82.0,1.34,1590.294,0.0,1
300209697,Debris Burning,0.1,0,39.8303,-123.2758,CA,6.43,7.79,94.0,0.0,,0.0,1
300209698,Arson,0.2,0,39.7939,-123.2706,CA,6.74,3.06,88.0,0.45,1507.49,0.0,1
300209699,Arson,0.1,0,39.8003,-123.2575,CA,7.79666666666667,6.67,91.0,0.446666666666667,820.547,0.0,1
300209700,Structure,0.2,0,39.8053,-123.2025,CA,5.53333333333333,10.19,88.5,0.675,461.899,0.0,1
300209701,Equipment Use,0.2,0,39.7969,-123.2664,CA,8.4025,11.3925,76.0,0.596666666666667,838.030666666667,0.0,1
300209702,Debris Burning,0.1,0,39.8078,-123.2625,CA,8.0,15.5566666666667,79.5,0.0,461.899,0.0,1
300209703,Arson,0.2,0,39.7917,-123.2747,CA,6.675,16.665,85.0,0.0,0.762,0.0,1
300209704,Arson,0.2,0,39.8186,-123.2744,CA,5.73,13.89,91.0,0.0,,0.0,1
300209705,Arson,0.8,0,39.8025,-123.2017,CA,5.47,14.63,81.5,0.0,493.395,0.0,1
300209706,Equipment Use,0.3,0,39.7972,-123.2667,CA,8.4175,13.47,76.3333333333333,1.04333333333333,371.68666666666707,0.0,1
300209707,Campfire,0.1,0,41.7261,-124.1522,CA,3.9,10.285,96.06,1.255,,0.0,1
300209708,Arson,0.1,0,41.7256,-124.1514,CA,3.955,10.86,96.07,0.67,,0.0,1
300209709,Campfire,0.1,0,41.7994,-124.0792,CA,7.38666666666667,10.9433333333333,93.035,0.446666666666667,1962.404,0.0,1
300209710,Campfire,0.1,0,41.7261,-124.1522,CA,3.9,10.84,96.06,2.145,,0.0,1
300209711,Campfire,0.1,0,41.7258,-124.1525,CA,3.9,11.69,92.97,8.55,,0.0,1
300209712,Campfire,0.1,0,41.7261,-124.1522,CA,3.9,11.69,92.97,8.55,,0.0,1
300209713,Campfire,0.1,0,41.5958,-124.1147,CA,5.97,9.81,95.4,1.0,1621.536,0.0,1
300209714,Campfire,0.1,0,41.5944,-124.1136,CA,5.865,9.81,95.4,1.0,1621.536,0.0,1
300209715,Campfire,0.1,0,41.2986,-124.0922,CA,3.875,11.87,82.0,2.23,1278.128,0.0,1
300209716,Campfire,0.1,0,41.7261,-124.1522,CA,3.9,13.05,100.0,1.115,,0.0,1
300209717,Campfire,0.1,0,41.2639,-124.0833,CA,3.09,14.65,94.0,2.68,1278.382,0.0,1
300209718,Campfire,0.1,0,41.7328,-124.1539,CA,3.55,11.965,100.0,0.45,,0.0,1
300209719,Campfire,0.1,0,41.7044,-124.1461,CA,5.205,11.69,100.0,1.44,,0.0,1
300209720,Campfire,0.1,0,41.7044,-124.1461,CA,5.205,11.69,100.0,1.44,,0.0,1
300209721,Campfire,0.1,0,41.7044,-124.1458,CA,5.215,13.07,96.14,0.895,,0.0,1
300209722,Campfire,0.1,0,41.7044,-124.1456,CA,5.22,13.07,96.14,0.895,,0.0,1
300209723,Campfire,0.1,0,41.7044,-124.1461,CA,5.205,13.07,96.14,0.895,,0.0,1
300209724,Campfire,0.1,0,41.7047,-124.1458,CA,5.2,12.495,100.0,2.625,,0.0,1
300209725,Campfire,0.1,0,41.7044,-124.1461,CA,5.205,12.495,100.0,2.625,,0.0,1
300209726,Campfire,0.1,0,41.7044,-124.1461,CA,5.205,12.495,100.0,2.625,,0.0,1
300209727,Campfire,0.1,0,41.5958,-124.1147,CA,5.97,12.01,93.5,0.4,1621.536,0.0,1
300209728,Campfire,0.1,0,41.5958,-124.1147,CA,5.97,12.01,93.5,0.4,1621.536,0.0,1
300209729,Campfire,0.4,0,41.7044,-124.1461,CA,5.205,15.555,86.81,0.45,,0.0,1
300209730,Campfire,0.1,0,41.7044,-124.1461,CA,5.205,15.555,86.81,0.45,,0.0,1
300209731,Campfire,0.1,0,41.7044,-124.1461,CA,5.205,15.555,86.81,0.45,,0.0,1
300209732,Campfire,0.1,0,41.7261,-124.1522,CA,3.9,15.835,89.67,0.225,,0.0,1
300209733,Powerline,2.0,0,41.2831,-124.0797,CA,3.125,11.075,100.0,0.0,1281.303,0.0,1
300209734,Campfire,0.1,0,41.7261,-124.1522,CA,3.9,13.9,93.09,0.45,,0.0,1
300209735,Campfire,0.1,0,41.7261,-124.1522,CA,3.9,13.9,93.09,0.45,,0.0,1
300209736,Arson,0.1,0,41.2831,-124.0914,CA,3.495,13.2,100.0,0.45,1316.355,0.0,1
300209737,Lightning,2.0,0,41.4428,-124.0172,CA,7.03,10.61,87.8,0.7,1686.56,0.0,1
300209738,Equipment Use,1.0,0,41.13355,-123.883397,CA,3.795,9.445,83.0,1.34,0.0,0.0,1
300209739,Fireworks,0.5,0,33.942767,-116.846706,CA,3.446,15.554,98.75,3.6875,334.094666666667,91.625,1
300209740,Miscellaneous,0.1,0,33.9431,-116.7869,CA,4.814,21.668,22.25,3.575,236.304666666667,128.0,1
300209741,Miscellaneous,170.0,0,32.9422,-116.8403,CA,4.3625,14.165,84.0,0.3375,,60.2631578947368,1
300209742,Debris Burning,0.1,0,33.933781,-116.818767,CA,3.49,20.89,51.25,2.4575,1.016,99.875,1
300209743,Equipment Use,0.1,0,33.933781,-116.818767,CA,3.96,22.2225,23.25,3.1275,236.304666666667,131.25,1
300209744,Miscellaneous,1.7,0,33.159308,-116.667814,CA,4.512,10.542,19.1,0.798,,0.0,1
300209745,Miscellaneous,0.2,0,33.933781,-116.818767,CA,3.49,17.556,62.25,2.795,1.10066666666667,73.75,1
300209746,Children,1.0,0,33.933781,-116.818767,CA,3.49,18.222,67.5,1.79,100.245333333333,61.875,1
300209747,Miscellaneous,0.5,0,33.933781,-116.818767,CA,3.96,24.0275,39.25,1.4525,237.998,101.5,1
300209748,Arson,0.1,0,33.933781,-116.818767,CA,3.49,20.89,51.25,2.4575,1.016,99.875,1
300209749,Miscellaneous,0.5,0,33.36519,-117.075825,CA,2.704,12.888,43.4,1.342,170.942,0.0,1
300209750,Miscellaneous,0.1,0,33.5667,-116.5303,CA,6.50333333333333,17.7633333333333,63.5,2.19,42.164,0.0,1
300209751,Fireworks,0.1,0,33.947317,-116.835017,CA,4.012,20.89,51.25,2.4575,1.016,99.875,1
300209752,Fireworks,0.1,0,33.952078,-116.835406,CA,4.012,20.778,58.75,2.3475,0.0,99.875,1
300209753,Fireworks,0.3,0,33.951203,-116.8488,CA,3.844,20.778,58.75,2.3475,0.0,99.875,1
300209754,Fireworks,0.1,0,33.949453,-116.824472,CA,4.2,20.89,51.25,2.4575,1.016,99.875,1
300209755,Fireworks,0.3,0,33.943097,-116.83485,CA,3.772,21.668,22.25,3.575,236.304666666667,128.0,1
300209757,Fireworks,1.0,0,33.924364,-116.793014,CA,4.2225,24.0275,39.25,1.4525,237.998,101.5,1
300209758,Arson,4.0,0,32.9533,-116.8389,CA,4.0025,15.0,76.75,0.3375,,53.0666666666667,1
300209759,Arson,80.0,0,33.57114,-116.17069,CA,5.38,23.3333333333333,37.83,1.115,,0.0,1
300209760,Arson,4.0,0,33.5711,-116.1706,CA,5.38,23.5166666666667,30.325,0.67,,0.0,1
300209761,Missing/Undefined,300.0,1,37.081942,-121.091347,CA,4.37,12.225,72.0,5.585,215.9,0.0,1
300209762,Equipment Use,0.2,0,34.061122,-118.585031,CA,4.69,7.48333333333333,87.3333333333333,1.55666666666667,223.774,60.625,1
300209763,Equipment Use,4.5,0,34.065967,-118.807819,CA,8.008,13.336,23.4,2.1275,215.222666666667,0.0,1
300209764,Equipment Use,0.1,0,34.07964,-118.59608,CA,2.57666666666667,16.86,38.0,5.51333333333333,231.14,49.75,1
300209765,Equipment Use,1.5,0,34.14419,-118.87339,CA,5.9475,15.56,43.0,0.446666666666667,185.674,45.5625,1
300209766,Miscellaneous,0.5,0,34.13942,-118.62994,CA,3.94333333333333,8.89666666666667,91.6666666666667,1.04333333333333,247.396,50.7142857142857,1
300209767,Missing/Undefined,3.0,0,34.06436,-118.69514,CA,3.325,15.5625,70.25,1.1175,260.35,0.0,1
300209768,Powerline,0.1,0,34.1217,-118.7497,CA,6.106,15.562,60.6,2.504,246.38,56.75,1
300209769,Missing/Undefined,0.1,0,34.13628,-118.66369,CA,4.0925,17.6375,62.5,0.45,135.382,79.375,1
300209770,Fireworks,0.1,0,34.15439,-118.9495,CA,4.685,15.21,70.75,0.2325,,37.3125,1
300209771,Missing/Undefined,0.5,0,34.2278,-118.7803,CA,5.284,24.992,51.0,1.016,36.576,43.375,1
300209772,Missing/Undefined,0.5,0,34.0508,-118.6456,CA,2.77,19.0275,60.5,2.5725,306.197,0.0,1
300209773,Missing/Undefined,0.5,0,34.15125,-118.67856,CA,4.565,14.03,76.5,2.2375,28.448,39.6666666666667,1
300209774,Miscellaneous,0.1,0,34.143208,-118.760744,CA,6.4125,16.1075,52.75,2.5725,20.4046666666667,33.8125,1
300209775,Equipment Use,0.5,0,34.12992,-118.89133,CA,5.248,13.78,32.46,4.36,1.27,27.9375,1
300209776,Missing/Undefined,29.6,0,34.162361,-118.872447,CA,6.054,16.002,27.8,3.13,,29.0,1
300209777,Arson,0.1,0,34.08364,-118.79594,CA,7.812,14.778,25.2,4.92,17.907,28.1875,1
300209778,Campfire,0.5,0,34.03442,-118.52844,CA,3.835,10.66,76.935,0.72,,42.125,1
300209779,Debris Burning,0.8,0,36.02547,-118.80219,CA,8.3,12.47,60.0,0.9,328.168,0.0,1
300209780,Debris Burning,1.1,0,36.04919,-118.698,CA,8.8525,6.945,26.0,1.785,135.763,0.0,1
300209781,Debris Burning,1.0,0,36.06035,-118.705944,CA,8.5575,-1.3875,91.0,0.45,190.119,0.0,1
300209783,Lightning,0.7,0,36.085236,-118.733817,CA,6.03,8.89,65.0,0.45,267.208,0.0,1
300209784,Arson,12.7,0,36.033747,-118.768417,CA,9.57,9.44,,,262.636,0.0,1
300209803,Campfire,0.2,0,35.98342,-118.80025,CA,9.07,13.33,38.0,1.34,129.286,0.0,1
300209804,Powerline,0.1,0,36.01672,-118.76686,CA,8.76666666666667,6.20333333333333,49.0,1.34,311.234666666667,0.0,1
300209805,Arson,0.8,0,36.02478,-118.80233,CA,8.3,14.39,71.0,0.45,330.454,0.0,1
300209806,Arson,1.2,0,36.01906,-118.796,CA,8.32,14.39,71.0,0.45,330.454,0.0,1
300209807,Miscellaneous,0.2,0,36.02653,-118.79997,CA,8.285,18.195,56.0,0.45,331.978,0.0,1
300209808,Arson,0.1,0,36.02233,-118.80072,CA,8.31,18.11,35.0,0.0,332.613,0.0,1
300209809,Arson,0.1,0,36.032117,-118.780292,CA,9.93,17.22,,,303.53,0.0,1
300209811,Arson,0.3,0,36.02606,-118.79628,CA,8.285,21.695,53.0,0.45,333.121,0.0,1
300209813,Lightning,0.2,0,36.050761,-118.669369,CA,8.34,18.778,59.3333333333333,0.746666666666667,12.5476,0.0,1
300209815,Arson,7.0,0,36.02692,-118.80778,CA,8.295,16.39,44.0,1.34,331.851,0.0,1
300209816,Lightning,7.6,0,36.01228,-118.75553,CA,7.99,12.665,,,421.513,0.0,1
300209820,Arson,0.1,0,36.04475,-118.74222,CA,8.855,11.39,49.0,1.34,54.102,0.0,1
300209824,Lightning,0.1,0,37.5856,-119.68745,CA,6.855,20.49,62.0,1.31666666666667,0.0846666666666667,57.1666666666667,1
300209826,Lightning,4.1,0,37.77582,-119.5864,CA,4.01666666666667,14.87,96.5,0.0,97.7053333333333,45.1666666666667,1
300209827,Lightning,0.1,0,37.81603,-119.5736,CA,5.27,14.87,96.5,0.0,97.7053333333333,0.0,1
300209828,Lightning,73.0,0,37.91543,-119.39633,CA,6.87666666666667,9.07,91.0,5.45,448.818,0.0,1
300209829,Lightning,0.1,0,37.82822,-119.68648,CA,6.19666666666667,15.06,86.0,2.95,131.572,48.75,1
300209830,Lightning,0.1,0,37.68282,-119.62055,CA,4.88,16.75,98.0,0.805,16.0866666666667,44.038461538461505,1
300209832,Lightning,0.1,0,37.78673,-119.65305,CA,5.09333333333333,13.9633333333333,68.0,2.15,131.572,39.7666666666667,1
300209833,Lightning,38.7,0,37.84292,-119.61922,CA,5.72333333333333,12.4666666666667,83.0,0.0,97.7053333333333,0.0,1
300209834,Lightning,0.1,0,37.76613,-119.80435,CA,3.735,13.3625,71.0,1.44666666666667,3.429,40.8125,1
300209835,Lightning,0.1,0,37.78032,-119.78102,CA,4.6925,13.3625,71.0,1.44666666666667,3.429,40.8125,1
300209836,Lightning,0.1,0,37.78835,-119.75668,CA,5.5125,13.3625,71.0,1.44666666666667,3.429,40.8125,1
300209837,Lightning,0.1,0,37.89953,-119.64713,CA,2.78,6.67,94.0,0.0,244.856,0.0,1
300209838,Lightning,0.1,0,37.62103,-119.56933,CA,6.215,11.43,85.0,0.283333333333333,9.017,41.4193548387097,1
300209839,Lightning,0.5,0,37.6828,-119.49427,CA,5.43,12.65,81.5,0.425,16.0866666666667,0.0,1
